	id	text	HS	TR	AG
996	1197	nice austria new goverment make new law stop refugee run social system refugee still get money germany hartz iv deportation foreign person really help	1	0	1
997	1198	twelve migrant laborer die italian road crash	0	0	0
998	1199	african migrant live russia play soccer bed square russia redsquare	0	0	0
999	1200	ice seek illegal alien colorado f atal hitandrun bond jail preventable death stoptheinvasion un check progressivism	1	1	0
1000	1201	ðÿ ‘  halima den king lima refugee somalia ðÿ‡¸ðÿ‡´ find safety akuma camp kenya ðÿ‡°ðÿ‡ª new home life united state ðÿ‡ºðÿ‡¸ story tell teenvogue include amazing return tedxkakumacamp	0	0	0
1001	1202	watch syrian christian warns europe isi refugee invasion free speech time isupportisrael	1	0	1
1002	1203	skynewsbreak isnt weird car bombing turkey time turkey demand lisa access europe new tid al immigration mass	0	0	0
1003	1204	democratic party move far left icon jfk martin lu r king would consider conservative zealot understand countrysee issue potus maga kag walkway daca trump votered build wall	1	0	0
1004	1205	build wall around money already pentagon dhs military decade century erect fort wall defend country valid response invasion	1	0	1
1005	1206	watch pakistani immigrant rob drunk swedish man leave die subway track free speech time isupportisrael	0	0	0
1006	1207	amsterdam uncreated mass immigration boost de aries	1	0	0
1007	1208	year magufulijp nkurunziza tell burundi safeask attend general assembly september mobilise burundi refugee around world go back home bet succeed au psd aucmoussafaki antonio guterres eueeas	1	0	1
1008	1209	video relevant ever abvp goon gun send home vote thugs	1	0	0
1009	1210	stupid somali tell mogadishu ir region hell scatter refugee yrs street f world camp sudden come back destroy capital city welcome capital city somalia🇸🇴💙🇸🇴 mogadishu mandir	1	1	0
1010	1211	israel turn away dozen refugee despite urgent call humanitarian agency say safety risk trap israeli border advance regime force little shelter harsh summer weather	0	0	0
1011	1212	month provide food voucher beneficiary good voucher give refugee independence feel control choose grocery family receive food voucher say feel dignity wont accept handout	0	0	0
1012	1213	effect third world immigration canada via youtube	0	0	0
1013	1214	new hrw report come bangladesh country rohingya refugee camp dress conference august bangkok fccthai welcome detail	0	0	0
1014	1215	difference grateful immigrant illegal gimmegrant	0	0	0
1015	1216	china say cooperation run justified reasonable lawful	0	0	0
1016	1217	box news arizona texas announce plan send national guard member border secure border stoptheinvasion border security national security	0	0	0
1017	1218	press turkey let refugee aid agency proactively without fear repercussion seek syrian block registration get protection camp live without daily fear deportation hrw	0	0	0
1018	1219		0	0	0
1019	1220	grow rough council estate back make special make able say labour detest white work class colour work class favour immigrant vote revile do britain	0	0	0
1020	1221	illegal alien deserve deportation representation buildthewall deport nodaca noamnesty stop mass migration	1	0	1
1021	1222	india indian bangladeshi enter india illegally home assam dont want bangladeshi immigrant	1	1	0
1022	1223	african refugee europe come slavery libya warn want come europe dream	1	0	1
1023	1224	eline rsson answer support mass migration european nation answer mass protest damage western invasion middle last camp strip resource africa elite sjw learn read understand happen	1	0	1
1024	1225	iraqi immigrant accuse critically sound colorado top evade deportation despite criminal record	0	0	0
1025	1226	keep let islamic migrant boats country send back nwo want destruction europe purpose along first take away sovereignty take away security keep voting nwo socialist politician	1	0	0
1026	1227	roll find immigration error top issue people across europe	0	0	0
1027	1228	beware foot step today may link hand shake tomorrow	0	0	0
1028	1229	carl lagerfeld illigal refugee hate merkel action bring	1	0	0
1029	1230	realdonaldtrump great speec president would suggest change keep america great u build wall u promise make mexico pay please keep promise make dowhatyousaid	1	0	1
1030	1231	thing hear prime time last night growth rate muslim assam per cent indigenous population large part per cent bangladeshi …bangladeshi go home nrcassam	1	0	0
1031	1232	immigrant family member live home year old female people household work last year earn last year work hour per week live ccrep martha immigrantsareus	0	0	0
1032	1233	build wall buildthewall build damn wall buildthatwall build wall buildthedamnwall build wall buildthewall build damn wall buildthatwall build wall buildthedamnwall build effen wallim sorry word jesus people deaf	1	0	0
1033	1234	bbc news litter increase would nice bin put litter bin would help empty frequently bbcnews	0	0	0
1034	1235	get use news like drop compassion leave outside humanitarian sector government accountable mission park age indeed migration	0	0	0
1035	1236	low sentence african migrant bloody gang rape year old girl sweden	0	0	0
1036	1237	silver rich nice admit labour voter idi wonder could refugees welcome brexit illegal immigration	1	0	0
1037	1238	germany water merkel criticise govt migration limit say new migration first improve integration foreign child live u	0	0	0
1038	1239	two migrant die boat leave adrift libya coast guar charity	0	0	0
1039	1240	immigrant use early percent good stamp americans taxpayer pay approx per illegal alien per year via breitbart news	1	0	1
1040	1241	keisha bottom never understand enforce law work fellow city county state federal law enforcement agency isnt normal way business illegal alien turn loose crazy build wa	1	0	1
1041	1242	adult edu matter play key role help immigrant gain language skills become economically successful friend chicago city literacy coalition cclc	0	0	0
1042	1243	per sil massimomasini tteosalvinimi green sebastian kurz plus lightweight leader cee region benefit alvin urz urban visegrad challenge migration agenda must support himðÿ ‘ ‰but often seem afraid directly	0	0	0
1043	1244	jan jan collins ericsontina sabine durden volalupi potus realdonaldtrump black trump supporter black community destroy racist illegal immigration buildthewall deport trump via youtube	1	0	0
1044	1245	imagine injure migrant worker family take care cant afford scan via shake head	0	0	0
1045	1246	migrant way europeand trump slow refugee flow u must	0	0	0
1046	1247	active patriot migrant send back home	0	0	0
1047	1248	today immigrant tomorrow irish irishtimes united dream tourismireland	0	0	0
1048	1249	realdonaldtrump need send military southern border stop invasion america rd world maga build wall nodaca noamnesty deport	1	0	1
1049	1250	german interior minister slam merkel ba ns entry new migrant germany free speech time support israel	0	0	0
1050	1251	one motto leave people alone aka leave alone leave vegan alone leave lgbtq community alone leave poc alone leave immigrant child alone leave britney alone mind ya business dont time u business worry ombre	0	0	0
1051	1252	realdonaldtrump u taxpayer pay million year illegal immigration retain report soon possible dollar illegals u homeless citizen veteran make first trump maga red nation rise	1	0	1
1052	1253	refugee come austria jobless train able run work process take social welfare moment country mio austrian worker bio foreign worker level job	1	0	0
1053	1254	arvind kejriwal delhi understood ur gameplan focus ur votebank action encroachment filth crowd muslim area muslim migration delhi	1	0	1
1054	1255	lrco jeanine ncar rogerww glo magagirly jw dollar godsgirl derec kwyatt mycarliveson happy tooth katheri peter hi dannyba please follow back turnout maga build wall kag draintheswamp	1	0	1
1055	1256	illegal immigrant break home rape year old girl police say fox news horrific act reason enough build wall nodacadeal amnesty endchainmigration end sanctuary city end illegal birthright citizenship deport	1	0	1
